,0,1,2,3,4,5,6,7,8,9
0,0.0,0.8180966931151742,0.830417426445222,0.880932433098418,1.2172884530087231,2.492484352668671,2.6797594992853973,2.91754965255532,2.972992952540535,
1,0.0,0.16257759385161097,0.18872643761795405,0.2978694376861684,0.5002387503126492,1.5586984697241866,1.5916687509947929,1.8326928761454333,2.178312376361445,2.305645876441029
2,0.0,0.09550469290301333,0.581810198144794,0.6366979526867556,0.7695263186783028,0.9363850924858663,1.577474065535979,1.8255667160656457,1.892529776606839,1.9320489598770516
3,0.0,0.17635815484048945,0.3339967289995862,0.4069045695481684,0.4886795798931998,0.9773591597863996,1.0098721157067134,1.0335179018305778,1.544858026759148,1.825651736980039
4,0.0,0.05251204495031048,0.1732897483360246,0.5763196933296575,0.8441311225762409,0.8467567248237564,1.9731400890079163,2.0322161395770153,2.122799417116301,2.1818754676854004
5,0.0,0.3234006496257591,0.5959610224544556,0.6439768394294592,0.8911170738596242,1.7666996186979238,1.8358988843383703,1.8641434825589605,1.8980370004236686,1.9926564044626467
6,0.0,0.13142275733423775,0.24447459160024873,0.32785031937143183,0.4677519642756204,0.49742807077044826,1.708495845345091,1.8653552653891812,1.9840596913684925,2.6948730993160366
7,0.0,0.13106887780604026,0.41208943784780455,0.7508691643803663,0.9619122727121262,1.1418542913949952,2.32924946406158,2.8946228437503474,3.2222950382654476,
8,0.0,0.030096626009821,0.5290670045936956,0.8395374623792174,1.124663392998574,1.2070331062886108,1.3717725328686836,1.4588943450023761,2.5265325518770787,2.9922382385553616
9,0.0,0.05122712243282262,0.11409677269128675,0.3783821543333489,0.8266194756205467,1.4052531085549296,1.5740697620267312,1.819727099147767,2.3133702789549666,2.6801099054626745
10,0.0,0.2864685727124642,0.4704263326405662,0.8565972027186428,1.3874066168623265,1.8704712688872662,1.8929393922372633,2.07830140987474,2.1134078526091105,2.193450542043476
11,0.0,0.2718016266281963,0.5519663802295679,0.5770557611490936,1.134249095736896,2.0207405548934747,2.4817579292897616,2.5821154529678645,4.390641660917017,5.159003951577495
12,0.0,0.6143223415327596,3.10715101667809,3.1435364997165314,3.3364641772226875,3.8010137164809312,3.883938770847612,4.0277883549530795,5.715059359107793,
13,0.0,0.20349094402103163,0.2211858087185126,0.678724453039093,1.890822684816542,2.2965406539516424,2.42925213918275,2.5025594357866,2.819803081434295,3.169908618663027
14,0.0,0.3322397542050721,0.6384419101182106,0.7155132010623341,0.8113315627766494,1.0217153569754727,2.051762745404364,2.4006665625162737,2.447534239441754,2.679789616205801
15,0.0,0.1586658933984046,0.6084016326173307,0.9301104095768545,1.9630800879775023,2.2169455174149495,2.2235110026590217,2.3810826485167476,2.5353715517524376,4.167988882444987
16,0.0,0.34070191431175934,1.4778942570647218,2.006608933454877,2.280082041932543,2.578623518687329,2.658386508659982,2.695989061075661,5.050136736554238,10.78965360072926
17,0.0,0.06613398094040353,0.075891453538168,0.4108980127280809,1.3627936728211023,2.0685841907260647,2.1444756442642325,2.1824213710333162,2.366729186768867,2.555373656992314
18,0.0,0.03477842132719806,0.1805802645835284,0.28224026538610736,0.5363902673925548,0.7637876376088497,1.428590537594136,1.7723618560975936,1.9128131729958933,2.3462058079963617
19,0.0,0.13822624515093412,0.23780859380805874,0.2601031494775642,0.7386929445162824,0.7416655519388831,1.5085982669698723,1.7999137943847447,1.8370713871672537,2.5980588873530412
20,0.0,0.17089689220836762,0.3491782180306771,0.6023587990801106,0.6403358862375256,0.8386606747262486,1.4747768846129503,1.522248243559719,1.8418887271346287,1.8439985653100406
